study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB30615	SAMEA5206857	ERX3119978	ERR3046388	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046388/ERR3046388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046388/ERR3046388_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046388/IfmP04_S37_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046388/IfmP04_S37_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046388	
PRJEB30615	SAMEA5206859	ERX3119980	ERR3046390	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046390/ERR3046390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046390/ERR3046390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046390/IfmP06_S61_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046390/IfmP06_S61_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046390	
PRJEB30615	SAMEA5206862	ERX3119983	ERR3046393	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046393/ERR3046393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046393/ERR3046393_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046393/IfmP09_S2_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046393/IfmP09_S2_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046393	
PRJEB30615	SAMEA5206864	ERX3119985	ERR3046395	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046395/ERR3046395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046395/ERR3046395_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046395/IfmP11_S26_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046395/IfmP11_S26_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046395	
PRJEB30615	SAMEA5206868	ERX3119989	ERR3046399	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046399/ERR3046399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046399/ERR3046399_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046399/IfmP15_S74_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046399/IfmP15_S74_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046399	
PRJEB30615	SAMEA5206875	ERX3119996	ERR3046406	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046406/ERR3046406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046406/ERR3046406_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046406/IfmP22_S63_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046406/IfmP22_S63_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046406	
PRJEB30615	SAMEA5206878	ERX3119999	ERR3046409	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046409/ERR3046409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046409/ERR3046409_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046409/IfmP25_S4_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046409/IfmP25_S4_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046409	
PRJEB30615	SAMEA5206888	ERX3120009	ERR3046419	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046419/ERR3046419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046419/ERR3046419_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046419/IfmP35_S23_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046419/IfmP35_S23_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046419	
PRJEB30615	SAMEA5206891	ERX3120012	ERR3046422	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046422/ERR3046422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046422/ERR3046422_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046422/IfmP38_S65_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046422/IfmP38_S65_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046422	
PRJEB30615	SAMEA5206892	ERX3120013	ERR3046423	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046423/ERR3046423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046423/ERR3046423_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046423/IfmP139_S92_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046423/IfmP139_S92_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046423	
PRJEB30615	SAMEA5206902	ERX3120023	ERR3046433	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046433/ERR3046433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046433/ERR3046433_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046433/IfmK48_S90_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046433/IfmK48_S90_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046433	
PRJEB30615	SAMEA5206904	ERX3120025	ERR3046435	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046435/ERR3046435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046435/ERR3046435_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046435/IfmK50_S19_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046435/IfmK50_S19_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046435	
PRJEB30615	SAMEA5206908	ERX3120029	ERR3046439	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046439/ERR3046439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046439/ERR3046439_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046439/IfmK54_S67_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046439/IfmK54_S67_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046439	
PRJEB30615	SAMEA5206917	ERX3120038	ERR3046448	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046448/ERR3046448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046448/ERR3046448_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046448/IfmK63_S80_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046448/IfmK63_S80_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046448	
PRJEB30615	SAMEA5206920	ERX3120040	ERR3046450	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046450/ERR3046450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046450/ERR3046450_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046450/IfmP02_S13_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046450/IfmP02_S13_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046450	
PRJEB30615	SAMEA5206922	ERX3120042	ERR3046452	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046452/ERR3046452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046452/ERR3046452_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046452/IfmP04_S37_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046452/IfmP04_S37_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046452	
PRJEB30615	SAMEA5206923	ERX3120043	ERR3046453	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046453/ERR3046453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046453/ERR3046453_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046453/IfmP05_S49_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046453/IfmP05_S49_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046453	
PRJEB30615	SAMEA5206925	ERX3120045	ERR3046455	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046455/ERR3046455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046455/ERR3046455_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046455/IfmP07_S73_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046455/IfmP07_S73_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046455	
PRJEB30615	SAMEA5206926	ERX3120046	ERR3046456	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046456/ERR3046456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046456/ERR3046456_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046456/IfmP08_S85_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046456/IfmP08_S85_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046456	
PRJEB30615	SAMEA5206927	ERX3120047	ERR3046457	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046457/ERR3046457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046457/ERR3046457_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046457/IfmP09_S2_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046457/IfmP09_S2_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046457	
PRJEB30615	SAMEA5206942	ERX3120062	ERR3046472	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046472/ERR3046472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046472/ERR3046472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046472/IfmP24_S87_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046472/IfmP24_S87_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046472	
PRJEB30615	SAMEA5206945	ERX3120065	ERR3046475	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046475/ERR3046475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046475/ERR3046475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046475/IfmP27_S28_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046475/IfmP27_S28_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046475	
PRJEB30615	SAMEA5206946	ERX3120066	ERR3046476	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046476/ERR3046476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046476/ERR3046476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046476/IfmP28_S40_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046476/IfmP28_S40_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046476	
PRJEB30615	SAMEA5206947	ERX3120067	ERR3046477	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046477/ERR3046477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046477/ERR3046477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046477/IfmP29_S82_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046477/IfmP29_S82_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046477	
PRJEB30615	SAMEA5206948	ERX3120068	ERR3046478	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046478/ERR3046478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046478/ERR3046478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046478/IfmP30_S64_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046478/IfmP30_S64_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046478	
PRJEB30615	SAMEA5206956	ERX3120076	ERR3046486	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046486/ERR3046486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046486/ERR3046486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046486/IfmP38_S65_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046486/IfmP38_S65_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046486	
PRJEB30615	SAMEA5206959	ERX3120079	ERR3046489	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046489/ERR3046489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046489/ERR3046489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046489/IfmK40_S89_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046489/IfmK40_S89_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046489	
PRJEB30615	SAMEA5206961	ERX3120081	ERR3046491	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046491/ERR3046491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046491/ERR3046491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046491/IfmK42_S18_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046491/IfmK42_S18_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046491	
PRJEB30615	SAMEA5206962	ERX3120082	ERR3046492	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046492/ERR3046492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046492/ERR3046492_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046492/IfmK43_S30_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046492/IfmK43_S30_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046492	
PRJEB30615	SAMEA5206964	ERX3120084	ERR3046494	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046494/ERR3046494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046494/ERR3046494_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046494/IfmK45_S54_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046494/IfmK45_S54_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046494	
PRJEB30615	SAMEA5206965	ERX3120085	ERR3046495	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046495/ERR3046495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046495/ERR3046495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046495/IfmK46_S66_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046495/IfmK46_S66_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046495	
PRJEB30615	SAMEA5206967	ERX3120087	ERR3046497	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046497/ERR3046497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046497/ERR3046497_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046497/IfmK48_S90_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046497/IfmK48_S90_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046497	
PRJEB30615	SAMEA5206973	ERX3120093	ERR3046503	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046503/ERR3046503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046503/ERR3046503_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046503/IfmK54_S67_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046503/IfmK54_S67_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046503	
PRJEB30615	SAMEA5206975	ERX3120095	ERR3046505	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046505/ERR3046505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046505/ERR3046505_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046505/IfmK56_S91_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046505/IfmK56_S91_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046505	
PRJEB30615	SAMEA5206979	ERX3120099	ERR3046509	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046509/ERR3046509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046509/ERR3046509_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046509/IfmK60_S44_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046509/IfmK60_S44_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046509	
PRJEB30615	SAMEA5206982	ERX3120102	ERR3046512	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046512/ERR3046512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046512/ERR3046512_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046512/IfmK63_S80_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046512/IfmK63_S80_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046512	
PRJEB30615	SAMEA5206983	ERX3120103	ERR3046513	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046513/ERR3046513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046513/ERR3046513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046513/IfmP01_S1_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046513/IfmP01_S1_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046513	
PRJEB30615	SAMEA5206984	ERX3120104	ERR3046514	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046514/ERR3046514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046514/ERR3046514_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046514/IfmP02_S13_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046514/IfmP02_S13_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046514	
PRJEB30615	SAMEA5206986	ERX3120106	ERR3046516	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046516/ERR3046516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046516/ERR3046516_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046516/IfmP04_S37_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046516/IfmP04_S37_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046516	
PRJEB30615	SAMEA5206988	ERX3120108	ERR3046518	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046518/ERR3046518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046518/ERR3046518_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046518/IfmP06_S61_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046518/IfmP06_S61_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046518	
PRJEB30615	SAMEA5206991	ERX3120111	ERR3046521	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046521/ERR3046521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046521/ERR3046521_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046521/IfmP09_S2_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046521/IfmP09_S2_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046521	
PRJEB30615	SAMEA5206995	ERX3120115	ERR3046525	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046525/ERR3046525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046525/ERR3046525_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046525/IfmP13_S81_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046525/IfmP13_S81_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046525	
PRJEB30615	SAMEA5206996	ERX3120116	ERR3046526	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046526/ERR3046526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046526/ERR3046526_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046526/IfmP14_S62_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046526/IfmP14_S62_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046526	
PRJEB30615	SAMEA5207000	ERX3120120	ERR3046530	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046530/ERR3046530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046530/ERR3046530_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046530/IfmP18_S15_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046530/IfmP18_S15_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046530	
PRJEB30615	SAMEA5207002	ERX3120122	ERR3046532	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046532/ERR3046532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046532/ERR3046532_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046532/IfmP20_S39_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046532/IfmP20_S39_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046532	
